scenario,year,t,restrict_share,fragment_share,open_share,tau,mu,access,q_star_gwh,q_real_gwh,eta,gap_gwh
open_steps,2027.7,4.7,0.11055192905272626,0.035548704904042897,0.8894480709472737,0.12,0.08,0.1,2058.95477937566,1867.941799867045,0.9072281812976308,191.01297950861522
open_steps,2027.71,4.71,0.11040580257663217,0.03542328384787015,0.8895941974233679,0.12,0.08,0.1,2063.3835747719836,1872.093503820647,0.9072930145949837,191.2900709513367
open_steps,2027.72,4.72,0.11025982700295034,0.03529840121270481,0.8897401729970497,0.12,0.08,0.1,2067.8218964720695,1876.2541004218306,0.9073576905355947,191.56779605023894
open_steps,2027.73,4.73,0.11011400267113168,0.035174054925591315,0.8898859973288683,0.12,0.08,0.1,2072.269764966923,1880.4236087397371,0.9074222094678642,191.84615622718593
open_steps,2027.74,4.74,0.10996832991719159,0.03505024291969717,0.8900316700828084,0.12,0.08,0.1,2076.727200791622,1884.6020478855291,0.9074865717399679,192.12515290609304
open_steps,2027.75,4.75,0.10982280907372584,0.034926963134309416,0.8901771909262741,0.12,0.08,0.1,2081.194224525419,1888.7894370124827,0.9075507776998512,192.4047875129363
open_steps,2027.76,4.76,0.10967744046992639,0.034804213514830915,0.8903225595300737,0.12,0.08,0.1,2085.6708567918286,1892.9857953160677,0.907614827695225,192.6850614757609
open_steps,2027.77,4.7700000000000005,0.10953222443159723,0.03468199201277652,0.8904677755684027,0.12,0.08,0.1,2090.1571182587304,1897.1911420340416,0.9076787220735612,192.9659762246888
open_steps,2027.78,4.78,0.10938716128117007,0.034560296585769104,0.8906128387188299,0.12,0.08,0.1,2094.6530296384567,1901.40549644653,0.907742461182088,193.24753319192678
open_steps,2027.79,4.79,0.10924225133772018,0.034439125197535496,0.8907577486622799,0.12,0.08,0.1,2099.1586116878934,1905.6288778761166,0.9078060453677851,193.52973381177685
open_steps,2027.8,4.8,0.10909749491698204,0.034318475817902254,0.8909025050830179,0.12,0.08,0.1,2103.6738852085746,1909.8613056879333,0.9078694749773798,193.8125795206413
open_steps,2027.81,4.8100000000000005,0.10895289233136497,0.03419834642279132,0.891047107668635,0.12,0.08,0.1,2108.1988710467785,1914.1027992897439,0.9079327503573414,194.09607175703468
open_steps,2027.82,4.82,0.1088084438899689,0.03407873499421558,0.8911915561100311,0.12,0.08,0.1,2112.733590093623,1918.353378132033,0.907995871853878,194.38021196159025
open_steps,2027.83,4.83,0.10866414989859982,0.03395963952027424,0.8913358501014002,0.12,0.08,0.1,2117.2780632851623,1922.6130617080944,0.9080588398129312,194.66500157706787
open_steps,2027.84,4.84,0.10852001065978549,0.03384105799514815,0.8914799893402146,0.12,0.08,0.1,2121.832311602484,1926.881869554119,0.9081216545801721,194.95044204836495
open_steps,2027.85,4.8500000000000005,0.1083760264727909,0.033722988419094976,0.8916239735272091,0.12,0.08,0.1,2126.396356071807,1931.1598212492845,0.9081843165009968,195.23653482252257
open_steps,2027.86,4.86,0.1082321976336338,0.03360542879844422,0.8917678023663662,0.12,0.08,0.1,2130.9702177645754,1935.4469364158406,0.9082468259205226,195.52328134873483
open_steps,2027.87,4.87,0.10808852443510016,0.033488377145592184,0.8919114755648998,0.12,0.08,0.1,2135.55391779756,1939.743234719202,0.9083091831835828,195.81068307835812
open_steps,2027.88,4.88,0.10794500716675964,0.03337183147899677,0.8920549928332404,0.12,0.08,0.1,2140.147477332952,1944.048735868033,0.908371388634723,196.09874146491893
open_steps,2027.89,4.89,0.10780164611498097,0.0332557898231722,0.892198353885019,0.12,0.08,0.1,2144.7509175784626,1948.363459614341,0.9084334426181977,196.3874579641215
open_steps,2027.9,4.9,0.10765844156294731,0.03314025020868358,0.8923415584370527,0.12,0.08,0.1,2149.364259787422,1952.6874257535626,0.9084953454779642,196.67683403385922
open_steps,2027.91,4.91,0.10751539379067161,0.033025210672141384,0.8924846062093283,0.12,0.08,0.1,2153.9875252588736,1957.0206541246532,0.9085570975576805,196.96687113422036
open_steps,2027.92,4.92,0.1073725030750119,0.03291066925619581,0.8926274969249881,0.12,0.08,0.1,2158.620735337677,1961.363164610179,0.9086186992007002,197.2575707274982
open_steps,2027.93,4.93,0.1072297696896865,0.03279662400953104,0.8927702303103136,0.12,0.08,0.1,2163.263911414604,1965.714977136405,0.9086801507500684,197.5489342781991
open_steps,2027.94,4.94,0.10708719390528937,0.03268307298685935,0.8929128060947107,0.12,0.08,0.1,2167.917074926437,1970.0761116733847,0.9087414525485179,197.84096325305245
open_steps,2027.95,4.95,0.10694477598930517,0.032570014248915174,0.8930552240106948,0.12,0.08,0.1,2172.58024735607,1974.4465882350528,0.9088026049384659,198.133659121017
open_steps,2027.96,4.96,0.10680251620612448,0.032457445862449,0.8931974837938755,0.12,0.08,0.1,2177.2534502326043,1978.826426879312,0.9088636082620085,198.42702335329227
open_steps,2027.97,4.97,0.10666041481705892,0.0323453659002212,0.8933395851829411,0.12,0.08,0.1,2181.936705131453,1983.2156477081276,0.9089244628609182,198.72105742332542
open_steps,2027.98,4.98,0.10651847208035621,0.03223377244099572,0.8934815279196437,0.12,0.08,0.1,2186.6300336744366,1987.6142708676164,0.9089851690766398,199.01576280682025
open_steps,2027.99,4.99,0.10637668825121524,0.032122663569533715,0.8936233117487847,0.12,0.08,0.1,2191.333457529882,1992.0223165481345,0.9090457272502858,199.31114098174726
open_steps,2028.0,5.0,0.10623506358180106,0.03201203737658702,0.893764936418199,0.12,0.08,0.1,2196.0469984127276,1996.4398049843774,0.9091061377226336,199.60719342835023
open_steps,2028.01,5.01,0.10609359832125984,0.03190189195889156,0.8939064016787401,0.12,0.08,0.1,2200.7706780846183,2000.8667564554605,0.909166400834121,199.90392162915782
open_steps,2028.02,5.0200000000000005,0.10595229271573382,0.03179222541916065,0.8940477072842662,0.12,0.08,0.1,2205.5045183540096,2005.3031912850197,0.909226516924843,200.20132706898994
open_steps,2028.03,5.03,0.10581114700837624,0.0316830358660782,0.8941888529916238,0.12,0.08,0.1,2210.248541076266,2009.7491298412983,0.9092864863345478,200.49941123496774
open_steps,2028.04,5.04,0.10567016143936611,0.03157432141429178,0.8943298385606339,0.12,0.08,0.1,2215.0027681537626,2014.2045925372402,0.9093463094026331,200.79817561652249
open_steps,2028.05,5.05,0.10552933624592312,0.03146608018440565,0.8944706637540769,0.12,0.08,0.1,2219.7672215359867,2018.6695998305822,0.9094059864681427,201.09762170540444
open_steps,2028.06,5.0600000000000005,0.10538867166232235,0.03135831030297367,0.8946113283376776,0.12,0.08,0.1,2224.541923219639,2023.1441722239483,0.9094655178697633,201.39775099569079
open_steps,2028.07,5.07,0.1052481679199091,0.031251009902492057,0.8947518320800909,0.12,0.08,0.1,2229.326895248733,2027.6283302649367,0.90952490394582,201.69856498379613
open_steps,2028.08,5.08,0.1051078252471135,0.031144177121392166,0.8948921747528865,0.12,0.08,0.1,2234.1221597147023,2032.1220945462221,0.9095841450342735,202.0000651684802
open_steps,2028.09,5.09,0.10496764386946524,0.03103781010403305,0.8950323561305348,0.12,0.08,0.1,2238.9277387564953,2036.6254857056372,0.9096432414727162,202.3022530508581
open_steps,2028.1,5.1000000000000005,0.10482762400960817,0.030931907000694012,0.8951723759903918,0.12,0.08,0.1,2243.7436545606843,2041.1385244262765,0.9097021935983695,202.60513013440777
open_steps,2028.11,5.11,0.1046877658873149,0.03082646596756704,0.8953122341126851,0.12,0.08,0.1,2248.5699293615626,2045.6612314365825,0.9097610017480791,202.90869792498006
open_steps,2028.12,5.12,0.10454806971950135,0.030721485166749142,0.8954519302804986,0.12,0.08,0.1,2253.406585441249,2050.1936275104426,0.9098196662583133,203.21295793080617
open_steps,2028.13,5.13,0.10440853572024125,0.03061696276623459,0.8955914642797588,0.12,0.08,0.1,2258.253645129793,2054.7357334672824,0.9098781874651583,203.51791166251041
open_steps,2028.14,5.14,0.10426916410078063,0.030512896939907105,0.8957308358992193,0.12,0.08,0.1,2263.1111308052737,2059.2875701721596,0.909936565704315,203.82356063311408
open_steps,2028.15,5.15,0.10412995506955224,0.03040928586753192,0.8958700449304478,0.12,0.08,0.1,2267.979064893908,2063.8491585358597,0.9099948013110972,204.12990635804817
open_steps,2028.16,5.16,0.10399090883218991,0.030306127734747775,0.8960090911678101,0.12,0.08,0.1,2272.857469870148,2068.420519514986,0.910052894620426,204.43695035516203
open_steps,2028.17,5.17,0.10385202559154298,0.030203420733058817,0.8961479744084571,0.12,0.08,0.1,2277.7463682567904,2073.0016741120594,0.9101108459668288,204.74469414473106
open_steps,2028.18,5.18,0.10371330554769054,0.030101163059826422,0.8962866944523095,0.12,0.08,0.1,2282.645782625078,2077.592643375611,0.9101686556844344,205.05313924946722
open_steps,2028.19,5.19,0.10357474889795572,0.02999935291826093,0.8964252511020443,0.12,0.08,0.1,2287.555735594804,2082.193448400277,0.9102263241069711,205.3622871945272
open_steps,2028.2,5.2,0.10343635583691996,0.0298979885174133,0.89656364416308,0.12,0.08,0.1,2292.476249834416,2086.8041103268947,0.9102838515677635,205.67213950752148
open_steps,2028.21,5.21,0.10329812655643712,0.029797068072166685,0.8967018734435629,0.12,0.08,0.1,2297.407348061122,2091.424650342597,0.9103412383997281,205.98269771852483
open_steps,2028.22,5.22,0.10316006124564774,0.029696589803227914,0.8968399387543523,0.12,0.08,0.1,2302.349053040994,2096.055089680909,0.9103984849353718,206.29396336008494
open_steps,2028.23,5.23,0.10302216009099303,0.029596551937118906,0.8969778399090069,0.12,0.08,0.1,2307.3013875890747,2100.695449621845,0.9104555915067886,206.6059379672297
open_steps,2028.24,5.24,0.10288442327622904,0.029496952706168006,0.897115576723771,0.12,0.08,0.1,2312.2643745694795,2105.345751492,0.9105125584456554,206.91862307747942
open_steps,2028.25,5.25,0.10274685098244064,0.02939779034850124,0.8972531490175594,0.12,0.08,0.1,2317.238036895508,2110.006016664654,0.910569386083231,207.23202023085378
open_steps,2028.26,5.26,0.1026094433880555,0.02929906310803348,0.8973905566119444,0.12,0.08,0.1,2322.2223975297416,2114.676266559859,0.9106260747503515,207.5461309698826
open_steps,2028.27,5.2700000000000005,0.10247220066885805,0.029200769234459575,0.8975277993311419,0.12,0.08,0.1,2327.217479484158,2119.356522644544,0.9106826247774283,207.86095683961412
open_steps,2028.28,5.28,0.1023351229980034,0.029102906983245337,0.8976648770019966,0.12,0.08,0.1,2332.223305820231,2124.0468064326064,0.910739036494445,208.17649938762452
open_steps,2028.29,5.29,0.10219821054603118,0.029005474615618525,0.8978017894539688,0.12,0.08,0.1,2337.2398996490406,2128.747139485013,0.9107953102309546,208.49276016402746
open_steps,2028.3,5.3,0.10206146348087936,0.028908470398559715,0.8979385365191206,0.12,0.08,0.1,2342.2672841313783,2133.457543409895,0.9108514463160768,208.8097407214832
open_steps,2028.31,5.3100000000000005,0.10192488196789803,0.028811892604793103,0.8980751180321019,0.12,0.08,0.1,2347.305482477855,2138.178039862647,0.910907445078495,209.1274426152081
open_steps,2028.32,5.32,0.1017884661698632,0.028715739512777252,0.8982115338301369,0.12,0.08,0.1,2352.354517949005,2142.9086505460223,0.9109633068464541,209.4458674029829
open_steps,2028.33,5.33,0.1016522162469904,0.02862000940669574,0.8983477837530096,0.12,0.08,0.1,2357.414413855399,2147.6493972102344,0.911019031947757,209.76501664516445
open_steps,2028.34,5.34,0.1015161323569484,0.028524700576447775,0.8984838676430515,0.12,0.08,0.1,2362.485193557746,2152.4003016530532,0.9110746207097625,210.08489190469254
open_steps,2028.35,5.3500000000000005,0.10138021465487278,0.02842981131763871,0.8986197853451272,0.12,0.08,0.1,2367.5668804670054,2157.1613857199045,0.9111300734593829,210.40549474710087
open_steps,2028.36,5.36,0.10124446329337955,0.028335339931570506,0.8987555367066205,0.12,0.08,0.1,2372.659498044493,2161.9326713039677,0.9111853905230807,210.7268267405252
open_steps,2028.37,5.37,0.10110887842257865,0.028241284725232133,0.8988911215774213,0.12,0.08,0.1,2377.763069801988,2166.714180346273,0.9112405722268662,211.04888945571474
open_steps,2028.38,5.38,0.10097346019008743,0.02814764401128989,0.8990265398099125,0.12,0.08,0.1,2382.877619301846,2171.505934835807,0.9112956188962953,211.37168446603937
open_steps,2028.39,5.39,0.10083820874104411,0.028054416108077657,0.8991617912589559,0.12,0.08,0.1,2388.003170157104,2176.3079568096027,0.911350530856467,211.69521334750107
open_steps,2028.4,5.4,0.10070312421812119,0.02796159933958712,0.8992968757818788,0.12,0.08,0.1,2393.1397460315893,2181.1202683528486,0.9114053084320208,212.0194776787407
open_steps,2028.41,5.41,0.10056820676153878,0.02786919203545788,0.8994317932384612,0.12,0.08,0.1,2398.287370640031,2185.94289159898,0.9114599519471337,212.34447904105082
open_steps,2028.42,5.42,0.10043345650907795,0.027777192530967547,0.899566543490922,0.12,0.08,0.1,2403.446067748168,2190.775848729785,0.9115144617255184,212.6702190183828
open_steps,2028.43,5.43,0.10029887359609398,0.027685599167021728,0.899701126403906,0.12,0.08,0.1,2408.61586117286,2195.6191619755023,0.9115688380904208,212.99669919735788
open_steps,2028.44,5.44,0.10016445815552959,0.027594410290144,0.8998355418444705,0.12,0.08,0.1,2413.796774782196,2200.472853614922,0.9116230813646178,213.32392116727397
open_steps,2028.45,5.45,0.10003021031792816,0.027503624252465782,0.8999697896820719,0.12,0.08,0.1,2418.988832495603,2205.336945975484,0.9116771918704144,213.6518865201192
open_steps,2028.46,5.46,0.09989613021144686,0.027413239411716184,0.9001038697885532,0.12,0.08,0.1,2424.192058283963,2210.211461433384,0.9117311699296419,213.98059685057888
open_steps,2028.47,5.47,0.09976221796186974,0.027323254131211765,0.9002377820381302,0.12,0.08,0.1,2429.4064761697146,2215.09642241367,0.9117850158636553,214.31005375604445
open_steps,2028.48,5.48,0.09962847369262082,0.02723366677984626,0.9003715263073792,0.12,0.08,0.1,2434.6321102269726,2219.991851390347,0.9118387299933314,214.64025883662543
open_steps,2028.49,5.49,0.09949489752477707,0.02714447573208023,0.900505102475223,0.12,0.08,0.1,2439.868984581631,2224.897770886473,0.911892312639066,214.97121369515799
open_steps,2028.5,5.5,0.09936148957708141,0.02705567936793068,0.9006385104229186,0.12,0.08,0.1,2445.117123411481,2229.8142034742687,0.9119457641207727,215.3029199372122
open_steps,2028.51,5.51,0.09922824996595565,0.026967276072960594,0.9007717500340443,0.12,0.08,0.1,2450.3765509463196,2234.741171775213,0.9119990847578794,215.6353791711067
open_steps,2028.52,5.5200000000000005,0.09909517880551337,0.026879264238268433,0.9009048211944867,0.12,0.08,0.1,2455.6472914680617,2239.6786984601476,0.9120522748693273,215.96859300791402
open_steps,2028.53,5.53,0.09896227620757275,0.026791642260477585,0.9010377237924272,0.12,0.08,0.1,2460.929369310852,2244.626806249381,0.9121053347735683,216.30256306147112
open_steps,2028.54,5.54,0.0988295422816694,0.02670440854172575,0.9011704577183306,0.12,0.08,0.1,2466.2228088611782,2249.5855179127875,0.9121582647885627,216.63729094839073
open_steps,2028.55,5.55,0.09869697713506909,0.02661756148965427,0.9013030228649309,0.12,0.08,0.1,2471.527634557983,2254.5548562699137,0.9122110652317776,216.97277828806955
open_steps,2028.56,5.5600000000000005,0.09856458087278049,0.02653109951739743,0.9014354191272195,0.12,0.08,0.1,2476.8438708927783,2259.53484419008,0.9122637364201849,217.30902670269825
open_steps,2028.57,5.57,0.09843235359756784,0.026445021043571684,0.9015676464024321,0.12,0.08,0.1,2482.1715424097542,2264.525504592483,0.9123162786702586,217.64603781727146
open_steps,2028.58,5.58,0.09830029540996359,0.026359324492264847,0.9016997045900365,0.12,0.08,0.1,2487.5106737058977,2269.526860446301,0.9123686922979735,217.9838132595969
open_steps,2028.59,5.59,0.09816840640828092,0.02627400829302523,0.901831593591719,0.12,0.08,0.1,2492.8612894311027,2274.5389347707965,0.912420977618803,218.32235466030625
open_steps,2028.6,5.6000000000000005,0.0980366866886264,0.02618907088085074,0.9019633133113736,0.12,0.08,0.1,2498.2234142882853,2279.561750635422,0.9124731349477174,218.66166365286335
open_steps,2028.61,5.61,0.09790513634491238,0.02610451069617792,0.9020948636550876,0.12,0.08,0.1,2503.597073033497,2284.5953311599214,0.9125251645991816,219.0017418735756
open_steps,2028.62,5.62,0.0977737554688695,0.026020326184870934,0.9022262445311305,0.12,0.08,0.1,2508.9822904760385,2289.639699514436,0.9125770668871537,219.34259096160258
open_steps,2028.63,5.63,0.09764254415005912,0.025936515798210543,0.9023574558499409,0.12,0.08,0.1,2514.3790914785773,2294.694878919611,0.9126288421250824,219.68421255896646
open_steps,2028.64,5.64,0.09751150247588562,0.025853077992882993,0.9024884975241144,0.12,0.08,0.1,2519.787500957259,2299.760892646698,0.9126804906259064,220.0266083105612
open_steps,2028.65,5.65,0.09738063053160881,0.025770011230968896,0.9026193694683912,0.12,0.08,0.1,2525.207543881823,2304.8377640176595,0.9127320127020513,220.36977986416332
open_steps,2028.66,5.66,0.09724992840035614,0.02568731397993203,0.9027500715996438,0.12,0.08,0.1,2530.6392452757195,2309.925516405279,0.9127834086654285,220.71372887044072
open_steps,2028.67,5.67,0.09711939616313497,0.025604984712608136,0.9028806038368651,0.12,0.08,0.1,2536.082630216223,2315.0241732332593,0.9128346788274336,221.0584569829639
open_steps,2028.68,5.68,0.0969890338988448,0.025523021907193643,0.9030109661011552,0.12,0.08,0.1,2541.5377238345504,2320.1337579763367,0.9128858234989446,221.40396585821372
open_steps,2028.69,5.69,0.09685884168428938,0.02544142404723437,0.9031411583157106,0.12,0.08,0.1,2547.004551315975,2325.2542941603815,0.9129368429903196,221.75025715559332
open_steps,2028.7,5.7,0.09672881959418878,0.02536018962161417,0.9032711804058112,0.12,0.08,0.1,2552.4831378999415,2330.3858053625045,0.912987737611396,222.09733253743707
open_steps,2028.71,5.71,0.09659896770119153,0.025279317124543562,0.9034010322988084,0.12,0.08,0.1,2557.973508880188,2335.5283152111674,0.9130385076714882,222.44519366902068
open_steps,2028.72,5.72,0.09646928607588663,0.025198805055548286,0.9035307139241133,0.12,0.08,0.1,2563.475689604857,2340.681847386286,0.9130891534793866,222.79384221857117
open_steps,2028.73,5.73,0.09633977478681549,0.02511865191945786,0.9036602252131845,0.12,0.08,0.1,2568.9897054766147,2345.8464256193374,0.9131396753433552,223.14327985727732
open_steps,2028.74,5.74,0.09621043390048388,0.025038856226394065,0.9037895660995161,0.12,0.08,0.1,2574.515581952769,2351.022073693472,0.9131900735711309,223.49350825929696
open_steps,2028.75,5.75,0.09608126348137383,0.024959416491759423,0.9039187365186262,0.12,0.08,0.1,2580.053344545385,2356.2088154436133,0.9132403484699214,223.8445291017715
open_steps,2028.76,5.76,0.09595226359195547,0.024880331236225614,0.9040477364080446,0.12,0.08,0.1,2585.6030188214054,2361.4066747565735,0.9132905003464038,224.19634406483192
open_steps,2028.77,5.7700000000000005,0.09582343429269882,0.024801598985721866,0.9041765657073012,0.12,0.08,0.1,2591.1646304027677,2366.615675571156,0.913340529506723,224.5489548316118
open_steps,2028.78,5.78,0.0956947756420856,0.024723218271423323,0.9043052243579144,0.12,0.08,0.1,2596.7382049665193,2371.835841878266,0.9133904362564909,224.90236308825342
open_steps,2028.79,5.79,0.09556628769662087,0.024645187629739353,0.9044337123033791,0.12,0.08,0.1,2602.323768244941,2377.067197721019,0.9134402209007838,225.25657052392216
open_steps,2028.8,5.8,0.09543797051084475,0.02456750560230185,0.9045620294891552,0.12,0.08,0.1,2607.9213460256633,2382.3097671948494,0.913489883744142,225.61157883081387
open_steps,2028.81,5.8100000000000005,0.09530982413734405,0.02449017073595348,0.904690175862656,0.12,0.08,0.1,2613.530964151786,2387.5635744476203,0.9135394250905678,225.96738970416573
open_steps,2028.82,5.82,0.09518184862676386,0.024413181582735918,0.9048181513732362,0.12,0.08,0.1,2619.152648521995,2392.828643679729,0.9135888452435247,226.32400484226628
open_steps,2028.83,5.83,0.09505404402781904,0.024336536699878022,0.904945955972181,0.12,0.08,0.1,2624.7864250906864,2398.1049991442205,0.9136381445059347,226.68142594646588
open_steps,2028.84,5.84,0.09492641038730579,0.024260234649784013,0.9050735896126942,0.12,0.08,0.1,2630.4323198680836,2403.3926651468987,0.9136873231801793,227.0396547211849
open_steps,2028.85,5.8500000000000005,0.09479894775011305,0.0241842740000216,0.905201052249887,0.12,0.08,0.1,2636.0903589203563,2408.69166604643,0.913736381568096,227.3986928739264
open_steps,2028.86,5.86,0.09467165615923397,0.02410865332331007,0.905328343840766,0.12,0.08,0.1,2641.7605683697443,2414.0020262544585,0.9137853199709777,227.75854211528576
open_steps,2028.87,5.87,0.09454453565577718,0.02403337119750838,0.9054554643442229,0.12,0.08,0.1,2647.4429743946753,2419.3237702357173,0.9138341386895722,228.11920415895793
open_steps,2028.88,5.88,0.09441758627897824,0.023958426205603185,0.9055824137210218,0.12,0.08,0.1,2653.137603229886,2424.656922508134,0.9138828380240801,228.48068072175192
open_steps,2028.89,5.89,0.09429080806621083,0.023883816935696873,0.9057091919337892,0.12,0.08,0.1,2658.8444811665445,2430.0015076429463,0.9139314182741537,228.84297352359818
open_steps,2028.9,5.9,0.09416420105299801,0.02380954198099553,0.905835798947002,0.12,0.08,0.1,2664.563634552371,2435.357550264812,0.913979879738896,229.20608428755895
open_steps,2028.91,5.91,0.09403776527302343,0.023735599939796927,0.9059622347269766,0.12,0.08,0.1,2670.295089791759,2440.725075051919,0.9140282227168598,229.5700147398402
open_steps,2028.92,5.92,0.09391150075814247,0.02366198941547844,0.9060884992418575,0.12,0.08,0.1,2676.038873345898,2446.1041067360993,0.9140764475060457,229.93476660979877
open_steps,2028.93,5.93,0.09378540753839336,0.023588709016484976,0.9062145924616066,0.12,0.08,0.1,2681.7950117328955,2451.494670102939,0.9141245544039015,230.30034162995662
open_steps,2028.94,5.94,0.09365948564200823,0.023515757356316842,0.9063405143579918,0.12,0.08,0.1,2687.563531527899,2456.896789991893,0.914172543707322,230.66674153600616
open_steps,2028.95,5.95,0.0935337350954241,0.02344313305351763,0.9064662649045759,0.12,0.08,0.1,2693.3444593632184,2462.3104912963927,0.9142204157126458,231.03396806682576
open_steps,2028.96,5.96,0.09340815592329398,0.023370834731662033,0.906591844076706,0.12,0.08,0.1,2699.1378219284506,2467.735798963965,0.9142681707156561,231.4020229644857
open_steps,2028.97,5.97,0.09328274814849762,0.02329886101934368,0.9067172518515024,0.12,0.08,0.1,2704.9436459706008,2473.17273799634,0.9143158090115789,231.7709079742608
open_steps,2028.98,5.98,0.09315751179215258,0.02322721055016292,0.9068424882078474,0.12,0.08,0.1,2710.7619582942066,2478.621333449566,0.914363330895082,232.14062484464057
open_steps,2028.99,5.99,0.09303244687362497,0.023155881962714602,0.906967553126375,0.12,0.08,0.1,2716.5927857614624,2484.081610434125,0.9144107366602742,232.51117532733724
open_steps,2029.0,6.0,0.09290755341054029,0.02308487390057582,0.9070924465894598,0.12,0.08,0.1,2722.436155292343,2489.5535941150433,0.914458026600704,232.88256117729952
open_steps,2029.01,6.01,0.09278283141879418,0.023014185012293645,0.9072171685812058,0.12,0.08,0.1,2728.292093864728,2495.0373097120087,0.9145052010093592,233.25478415271937
open_steps,2029.02,6.0200000000000005,0.09265828091256317,0.022943813951372828,0.9073417190874369,0.12,0.08,0.1,2734.1606285145263,2500.5327824994783,0.9145522601786648,233.6278460150479
open_steps,2029.03,6.03,0.09253390190431535,0.02287375937626351,0.9074660980956847,0.12,0.08,0.1,2740.0417863357993,2506.040037806802,0.9145992044004837,234.00174852899727
open_steps,2029.04,6.04,0.09240969440482096,0.022804019950348874,0.9075903055951791,0.12,0.08,0.1,2745.93559448089,2511.5591010183316,0.9146460339661148,234.3764934625583
open_steps,2029.05,6.05,0.09228565842316303,0.02273459434193281,0.907714341576837,0.12,0.08,0.1,2751.8420801605434,2517.089997573536,0.9146927491662923,234.7520825870074
open_steps,2029.06,6.0600000000000005,0.09216179396674791,0.022665481224227544,0.907838206033252,0.12,0.08,0.1,2757.7612706440373,2522.632752967117,0.9147393502911841,235.12851767692018
open_steps,2029.07,6.07,0.09203810104131581,0.022596679275341258,0.9079618989586842,0.12,0.08,0.1,2763.6931932593025,2528.187392749127,0.9147858376303931,235.5058005101755
open_steps,2029.08,6.08,0.09191457965095118,0.022528187178265695,0.9080854203490488,0.12,0.08,0.1,2769.637875393054,2533.75394252508,0.9148322114729536,235.88393286797373
open_steps,2029.09,6.09,0.09179122979809322,0.022460003620863738,0.9082087702019068,0.12,0.08,0.1,2775.5953444909146,2539.332427956074,0.9148784721073328,236.26291653484077
open_steps,2029.1,6.1000000000000005,0.0916680514835462,0.022392127295856983,0.9083319485164538,0.12,0.08,0.1,2781.5656280575436,2544.922874758902,0.9149246198214287,236.64275329864176
open_steps,2029.11,6.11,0.09154504470648986,0.022324556900813287,0.9084549552935102,0.12,0.08,0.1,2787.54875365676,2550.5253087061683,0.91497065490257,237.0234449505915
open_steps,2029.12,6.12,0.0914222094644896,0.02225729113813432,0.9085777905355104,0.12,0.08,0.1,2793.5447489116755,2556.1397556264114,0.9150165776375146,237.40499328526403
open_steps,2029.13,6.13,0.09129954575350685,0.02219032871504307,0.9087004542464932,0.12,0.08,0.1,2799.553641504816,2561.766241404214,0.9150623883124501,237.7874001006021
open_steps,2029.14,6.140000000000001,0.09117705356790919,0.022123668343571375,0.9088229464320908,0.12,0.08,0.1,2805.5754591782556,2567.4047919803247,0.9151080872129917,238.17066719793092
open_steps,2029.15,6.15,0.09105473290048054,0.022057308740547413,0.9089452670995195,0.12,0.08,0.1,2811.6102297337384,2573.055433351773,0.9151536746241826,238.5547963819654
open_steps,2029.16,6.16,0.09093258374243131,0.021991248627583174,0.9090674162575687,0.12,0.08,0.1,2817.65798103281,2578.718191571989,0.915199150830493,238.93978946082098
open_steps,2029.17,6.17,0.09081060608340846,0.021925486731061955,0.9091893939165916,0.12,0.08,0.1,2823.718740996949,2584.3930927509214,0.9152445161158188,239.3256482460274
open_steps,2029.18,6.18,0.09068879991150555,0.021860021782125802,0.9093112000884944,0.12,0.08,0.1,2829.7925376076882,2590.0801630551537,0.9152897707634822,239.71237455253458
open_steps,2029.19,6.19,0.09056716521327271,0.021794852516662976,0.9094328347867273,0.12,0.08,0.1,2835.879398906754,2595.7794287080264,0.91533491505623,240.09997019872753
open_steps,2029.2,6.2,0.09044570197372663,0.02172997767529538,0.9095542980262734,0.12,0.08,0.1,2841.9793529961853,2601.490915989752,0.9153799492762339,240.4884370064333
open_steps,2029.21,6.21,0.09032441017636048,0.02166539600336599,0.9096755898236395,0.12,0.08,0.1,2848.0924280384697,2607.2146512375357,0.9154248737050887,240.87777680093404
open_steps,2029.22,6.22,0.09020328980315372,0.02160110625092629,0.9097967101968463,0.12,0.08,0.1,2854.218652256675,2612.9506608456986,0.9154696886238134,241.26799141097626
open_steps,2029.23,6.23,0.09008234083458201,0.021537107172723644,0.909917659165418,0.12,0.08,0.1,2860.3580539345726,2618.69897126579,0.9155143943128492,241.6590826687825
open_steps,2029.24,6.24,0.08996156324962695,0.02147339752818874,0.9100384367503731,0.12,0.08,0.1,2866.510661416774,2624.4596090067143,0.9155589910520598,242.05105241005958
open_steps,2029.25,6.25,0.08984095702578584,0.02140997608142296,0.9101590429742141,0.12,0.08,0.1,2872.6765031088603,2630.2326006348458,0.9156034791207303,242.44390247401452
open_steps,2029.26,6.26,0.08972052213908138,0.02134684160118576,0.9102794778609187,0.12,0.08,0.1,2878.8556074775106,2636.017972774153,0.9156478587975674,242.8376347033577
open_steps,2029.27,6.2700000000000005,0.08960025856407135,0.021283992860882058,0.9103997414359286,0.12,0.08,0.1,2885.0480030506387,2641.815752106318,0.9156921303606984,243.23225094432064
open_steps,2029.28,6.28,0.0894801662738582,0.021221428638549603,0.9105198337261418,0.12,0.08,0.1,2891.253718417518,2647.625965370857,0.9157362940876712,243.62775304666093
